"3348","MAS Airways",NULL,"TFG","TRAFALGAR","United Kingdom"
"3349","MasAir","M7","MAA","MAS CARGA","Mexico"
"3350","MAT Macedonian Airlines","IN","MAK","MAKAVIO","Macedonia"
"3351","MCC Aviation",NULL,"MCC","DISCOVERY","South Africa"
"3352","MG Aviacion",NULL,"MGA","MAG AVACION","Spain"
"3353","MIA Airlines",NULL,"JLA","SALLINE","Romania"
"3354","MIAT Mongolian Airlines","OM","MGL","MONGOL AIR","Mongolia"
"3355","MIT Airlines",NULL,"MNC","MUNCIE","Canada"
"3356","MK Airline",NULL,"MKA","KRUGER-AIR","Ghana"
"3357","MNG Airlines","MB","MNB","BLACK SEA","Turkey"
"3358","MSR Flug-Charter",NULL,"EBF","SKYRUNNER","Germany"
"3359","MTC Aviacion",NULL,"MCV","MTC AVIACION","Mexico"
"3360","Mac Aviation",NULL,"MAQ","MAC AVIATION","Spain"
"3361","Mac Dan Aviation Corporation",NULL,"MCN","MAC DAN","United States"
"3362","MacKnight Airlines",NULL,"MTD",,"Australia"
"3363","Macair Airlines","CC","MCK",,"Australia"
"3364","Macedonian Airlines",NULL,"MCS","MACAIR","Greece"
"3365","Madina Air",NULL,"MDH","MADINA AIR","Libya"
"3366","Maersk","DM",,,"Denmark"
"3367","Magic Blue Airlines",NULL,"MJB","MAGIC BLUE","Netherlands"
"3368","Magna Air",NULL,"MGR","MAGNA AIR","Austria"
"3369","Mahalo Air",NULL,"MLH","MAHALO","United States"
"3370","Mahan Air","W5","IRM","MAHAN AIR","Iran"
"3371","Mahfooz Aviation","M2","MZS","MAHFOOZ","Gambia"
"3372","Maine Aviation",NULL,"MAT","MAINE-AV","United States"
"3373","Majestic Airlines",NULL,"MAJ","MAGIC AIR","United States"
"3374","Mak Air",NULL,"AKM","MAKAIR","Kazakhstan"
"3375","Malagasy Airlines",NULL,"MLG",,"Madagascar"
"3376","Malawi Express",NULL,"MLX","MALAWI EXPRESS","Malawi"
"3377","Malaya Aviatsia Dona",NULL,"MKK","AEROKEY","Russia"
"3378","Malaysia Airlines","MH","MAS","MALAYSIAN","Malaysia"
"3379","Mali Air",NULL,"MAE","MALI AIREXPRESS","Austria"
"3380","Mali Air Express",NULL,"VXP","AVION EXPRESS","Mali"
"3381","Mali Airways",NULL,"MTZ","MALI AIRWAYS","Mali"
"3382","Malila Airlift",NULL,"MLC","MALILA","Democratic Republic of the Congo"
"3383","Mall Airways",NULL,"MLS","MALL-AIRWAYS","United States"
"3384","Malmo Aviation",NULL,"SCW","SCANWING","Sweden"
"3385","Malmoe Air Taxi",NULL,"LOD","LOGIC","Sweden"
"3386","Malmö Aviation","TF","SCW","Scanwings","Sweden"
"3387","Malta Air Charter","R5","MAC","MALTA CHARTER","Malta"
"3388","Malta Wings",NULL,"MWS","MALTA WINGS","Malta"
"3389","Malév","MA","MAH","MALEV","Hungary"
"3390","Manaf International Airways",NULL,"MLB","MANAF","Burundi"
"3391","Mandala Airlines","RI","MDL","MANDALA","Indonesia"
"3392","Mandarin Airlines","AE","MDA","Mandarin","Taiwan"
"3393","Mango","JE","MNO","TULCA","South Africa"
"3394","Manhattan Air",NULL,"MHN","MANHATTAN","United Kingdom"
"3395","Manitoulin Air Services",NULL,"MTO","MANITOULIN","Canada"
"3396","Mann Air",NULL,"MNR","TEEMOL","United Kingdom"
"3397","Mannion Air Charter",NULL,"MAN","MANNION","United States"
"3398","Mantrust Asahi Airways",NULL,"MTS","MANTRUST","Indonesia"
"3399","Manx Airlines",NULL,"MNX","MANX","United Kingdom"
"3400","Maple Air Services",NULL,"MAD","MAPLE AIR","Canada"
"3401","March Helicopters",NULL,"MAR","MARCH","United Kingdom"
"3402","Marcopolo Airways",NULL,"MCP","MARCOPOLO","Afghanistan"
"3403","Marghi Air",NULL,"MGI","MARGHI","Nigeria"
"3404","Markair",NULL,"MRK","MARKAIR","United States"
"3405","Markoss Aviation",NULL,"MKO","GOSHAWK","United Kingdom"
"3406","Mars RK","6V","MRW","AVIAMARS","Ukraine"
"3407","Marshall Aerospace",NULL,"MCE","MARSHALL","United Kingdom"
"3408","Marsland Aviation","M7","MSL","MARSLANDAIR","Sudan"
"3409","Martin Aviation Services",NULL,"XMA",,"United States"
"3410","Martin-Baker",NULL,"MBE","MARTIN","United Kingdom"
"3411","Martinair","MP","MPH","MARTINAIR","Netherlands"
"3412","Martinaire",NULL,"MRA","MARTEX","United States"
"3413","Martyn Fiddler Associates",NULL,"MFA","SEAHORSE","United Kingdom"
"3414","Marvin Limited",NULL,"MVN","MARVIN","United Kingdom"
"3415","Maryland State Police",NULL,"TRP","TROOPER","United States"
"3416","Massachusetts Institute of Technology",NULL,"MTH","RESEARCH","United States"
"3417","Massey University School of Aviation",NULL,"MSY","MASSEY","New Zealand"
"3418","Master Airways",NULL,"MSW","MASTER AIRWAYS","Serbia"
"3419","Master Planner",NULL,"MPL",,"United States"
"3420","Masterjet",NULL,"LMJ","MASTERJET","Portugal"
"3421","Mastertop Linhas Aereas","Q4",,,"Brazil"
"3422","Mauria",NULL,"MIA","MAURIA","Mauritania"
"3423","Mauritanienne Aerienne Et Navale",NULL,"MNV","NAVALE","Mauritania"
"3424","Mauritanienne Air Fret",NULL,"MRF","MAUR-FRET","Mauritania"
"3425","Mauritanienne Airways",NULL,"MWY","MAURITANIENNE","Mauritania"
"3426","Mauritanienne De Transport Aerien",NULL,"MDE","MAURI-TRANS","Mauritania"
"3427","Maverick Airways",NULL,"MVR","MAV-AIR","United States"
"3428","Mavial Magadan Airlines","H5","MVL","Mavial","Russia"
"3429","Max Avia",NULL,"MAI","MAX AVIA","Kyrgyzstan"
"3430","Max Sea Food",NULL,"MSF","MAXESA","El Salvador"
"3431","Max-Aviation",NULL,"MAX","MAX AVIATION","Canada"
"3432","Maxair","8M","MXL","MAXAIR","Sweden"
"3433","Maximus Air Cargo",NULL,"MXU","CARGO MAX","United Arab Emirates"
"3434","Maxjet Airways","MY","MXJ","MAX-JET","United States"
"3435","Maxsus-Avia",NULL,"MXS","MAXSUS-AVIA","Uzbekistan"
"3436","May Air Xpress",NULL,"MXP","BEECHNUT","United States"
"3437","Maya Island Air","MW","MYD","MYLAND","Belize"
"3438","Mayair",NULL,"MYI","MAYAIR","Mexico"
"3439","Mbach Air",NULL,"MBS","MBACHI AIR","Malawi"
"3440","McAlpine Helicopters",NULL,"MCH","MACLINE","United Kingdom"
"3441","McCall Aviation",NULL,"MKL","MCCALL","United States"
"3442","McDonnell Douglas",NULL,"DAC","DACO","United States"
"3443","McNeely Charter Services",NULL,"MDS","MID-SOUTH","United States"
"3444","Med-Trans of Florida",NULL,"MEK","MED-TRANS","United States"
"3445","Medavia Company",NULL,"MDM","MEDAVIA","Malta"
"3446","Medical Air Rescue Services",NULL,"MRZ","MARS","Zimbabwe"
"3447","Medical Aviation Services",NULL,"MCL","MEDIC","United Kingdom"
"3448","Mediterranean Air Freight",NULL,"MDF","MED-FREIGHT","Greece"
"3449","Mediterranean Airways",NULL,"MDY",,"Egypt"
"3450","Medjet International",NULL,"MEJ","MEDJET","United States"
"3451","Mega",NULL,"MGK","MEGLA","Kazakhstan"
"3452","Mega Linhas Aereas",NULL,"MEL","MEGA AIR","Brazil"
"3453","Mekong Airlines",NULL,"MKN","MEKONG AIRLINES","Cambodia"
"3454","Menajet","IM","MNJ","MENAJET","Lebanon"
"3456","Merchant Express Aviation",NULL,"MXX","MERCHANT","Nigeria"
"3457","Mercury Aircourier Service",NULL,"MEC","MERCAIR","United States"
"3458","Meridian",NULL,"POV","AIR POLTAVA","Ukraine"
"3459","Meridian Air Cargo",NULL,"MRD","MERIDIAN","United States"
"3460","Meridian Airlines",NULL,"MHL","HASSIMAIR","Nigeria"
"3461","Meridian Aviation",NULL,"DSL","DIESEL","United Kingdom"
"3462","Meridian Limited",NULL,"MEM","MERIDIAN CHERRY","Ukraine"
"3463","Meridiana","IG","ISS","MERAIR","Italy"
"3464","Merlin Airways",NULL,"MEI","AVALON","United States"
"3465","Merpati Nusantara Airlines","MZ","MNA","MERPATI","Indonesia"
"3466","Mesa Airlines","YV","ASH","AIR SHUTTLE","United States"
"3467","Mesaba Airlines","XJ","MES","MESABA","United States"
"3468","Meta Linhas A",NULL,"MSQ","META","Brazil"
"3469","Meteorological Research Flight",NULL,"MET","METMAN","United Kingdom"
"3470","Methow Aviation",NULL,"MER","METHOW","United States"
"3471","Metro Business Aviation",NULL,"MVI",,"United Kingdom"
"3472","Metro Express",NULL,"MEX","EAGLE EXPRESS","United States"
"3473","Metroflight",NULL,"MTR","METRO","United States"
"3474","Metrojet",NULL,"MTJ","METROJET","Hong Kong SAR of China"
"3475","Metropix UK",NULL,"PIX","METROPIX","United Kingdom"
"3476","Metroplis",NULL,"MPS","METRO REGIONAL","Netherlands"
"3477","Mex Blue",NULL,"MXB","MEX BLUE","Mexico"
"3478","Mex-Jet",NULL,"MJT","MEJETS","Mexico"
"3479","Mexicana de Aviaci","MX","MXA","MEXICANA","Mexico"
"3480","Mexico Transportes Aereos",NULL,"MXT","TRANSMEX","Mexico"
"3481","Miami Air Charter",NULL,"HUR","HURRICANE CHARTER","United States"
"3482","Miami Air International","GL","BSK","BISCAYNE","United States"
"3483","Miami Valley Aviation",NULL,"OWL","NIGHT OWL","United States"
"3484","Miapet-Avia",NULL,"MPT","MIAPET","Armenia"
"3485","Michelin Air Services",NULL,"BIB",,"France"
"3486","Micromatter Technology Solutions",NULL,"WIZ","WIZARD","United Kingdom"
"3487","Mid Airlines",NULL,"NYL","NILE","Sudan"
"3488","Mid-Pacific Airlines",NULL,"MPA","MID PAC","United States"
"3489","Midamerica Jet",NULL,"MJR","MAJOR","United States"
"3490","Middle East Airlines","ME","MEA","CEDAR JET","Lebanon"
"3491","Midland Airport Services",NULL,"MID",,"United Kingdom"
"3492","Midline Air Freight",NULL,"MFR","MIDLINE FREIGHT","United States"
"3493","Midstate Airlines",NULL,"MIS","MIDSTATE","United States"
"3494","Midway Airlines","JI","MDW","MIDWAY","United States"
"3495","Midway Express",NULL,"FLA","PALM","United States"
"3496","Midwest Air Freighters",NULL,"FAX","FAIRFAX","United States"
"3497","Midwest Airlines","YX","MEP",,"United States"
"3498","Midwest Airlines (Egypt)","MY","MWA",,"Egypt"
"3499","Midwest Aviation",NULL,"NIT","NIGHTTRAIN","United States"
"3500","Midwest Aviation Division",NULL,"MWT","MIDWEST","United States"
"3501","Midwest Helicopters De Mexico",NULL,"HTE","HELICOPTERSMEXICO","Mexico"
"3502","Millardair",NULL,"MAB","MILLARDAIR","Canada"
"3503","Millen Corporation",NULL,"RJM","MILLEN","United Kingdom"
"3504","Millennium Air",NULL,"MLK","NIGERJET","Nigeria"
"3505","Miller Flying Services",NULL,"MFS","MILLER TIME","United States"
"3506","Million Air",NULL,"OXO","MILL AIR","United States"
"3507","Mimino",NULL,"MIM","MIMINO","Russia"
"3508","Mina Airline Company",NULL,"NAB",,"Egypt"
"3509","Minair",NULL,"OMR","ORMINE","Central African Republic"
"3510","Minebea Technologies",NULL,"EBE","MINEBEA","United States"
"3511","Mines Air Services Zambia",NULL,"MAZ","MINES","Zambia"
"3512","Miniliner",NULL,"MNL","MINILINER","Italy"
"3513","Ministic Air",NULL,"MNS","MINISTIC","Canada"
"3514","Ministry of Agriculture",NULL,"WDG"," Fisheries and Food","WATCHDOG"
"3515","Minsk Aircraft Overhaul Plant",NULL,"LIR","LISLINE","Belarus"
"3516","Miramichi Air Service",NULL,"MIR","MIRAMICHI","Canada"
"3517","Miras",NULL,"MIF","MIRAS","Kazakhstan"
"3518","Misr Overseas Airways",NULL,"MOS",,"Egypt"
"3519","Mission Aviation Fellowship",NULL,"MAF","MISSI","Indonesia"
"3520","Missionair",NULL,"MSN","MISIONAIR","Spain"
"3521","Missions Gouvernemtales Francaises",NULL,"MRN","MARIANNE","France"
"3522","Mississippi State University",NULL,"BDG","BULLDOG","United States"
"3523","Mississippi Valley Airways",NULL,"MVA","VALAIR","United States"
"3524","Mistral Air",NULL,"MSA","AIRMERCI","Italy"
"3525","Mobil Oil",NULL,"MBO","MOBIL","Canada"
"3526","Mocambique Expresso",NULL,"MXE","MOZAMBIQUE EXPRESS","Mozambique"
"3527","Mofaz Air",NULL,"MFZ","MOFAZ AIR","Malaysia"
"3528","Moldaeroservice",NULL,"MLE","MOLDAERO","Moldova"
"3529","Moldavian Airlines","2M","MDV","MOLDAVIAN","Moldova"
"3530","Moldova",NULL,"MVG","MOLDOVA-STATE","Moldova"
"3531","Mombasa Air Safari",NULL,"RRV","SKYROVER","Kenya"
"3532","Monarch Airlines","ZB","MON","MONARCH","United Kingdom"
"3533","Monarch Airlines",NULL,"MNH","MONARCH AIR","United States"
"3534","Myway Airlines","8I",,,"Italy"
"3535","Moncton Flying Club",NULL,"MFC","EAST WIND","Canada"
"3536","Monde Air Charters",NULL,"MDB","MONDEAIR CARGO","United Kingdom"
"3537","Monerrey Air Taxi",NULL,"MTI","MONTERREY AIR","Mexico"
"3538","Monky Aerotaxis",NULL,"MKY","MONKY","Mexico"
"3539","Montenegro Airlines","YM","MGX","MONTAIR","Montenegro"
"3540","Montserrat Airways",NULL,"MNT","MONTSERRAT","Montserrat"
"3541","Mooney Aircraft Corporation",NULL,"MNY","MOONEY FLIGHT","United States"
"3542","Morningstar Air Express",NULL,"MAL","MORNINGSTAR","Canada"
"3543","Morris Air Service",NULL,"MSS","WASATCH","United States"
"3544","Morrison Flying Service",NULL,"MRO","MORRISON","United States"
"3545","Moskovia Airlines","3R","GAI","GROMOV AIRLINE","Russia"
"3546","Mosphil Aero",NULL,"MPI","MOSPHIL","Philippines"
"3547","Motor Sich","M9","MSI","MOTOR SICH","Ukraine"
"3548","Mount Cook Airlines","NM","NZM","MOUNTCOOK","New Zealand"
"3549","Mountain Air Cargo",NULL,"MTN","MOUNTAIN","United States"
"3550","Mountain Air Company","N4","MTC","MOUNTAIN LEONE","Sierra Leone"
"3551","Mountain Air Express",NULL,"PKP","PIKES PEAK","United States"
"3552","Mountain Air Service",NULL,"BRR","MOUNTAIN AIR","United States"
"3553","Mountain Bird",NULL,"MBI","MOUNTAIN BIRD","United States"
"3554","Mountain High Aviation",NULL,"MHA","MOUNTAIN HIGH","United States"
"3555","Mountain Pacific Air",NULL,"MPC","MOUNTAIN PACIFIC","Canada"
"3556","Mountain Valley Air Service",NULL,"MTV","MOUNTAIN VALLEY","United States"
"3557","Mowhawk Airlines",NULL,"MOW","MOHAWK AIR","United States"
"3558","Mudan Airlines",NULL,"MDN",,"Somali Republic"
"3559","Mudanjiang General Aviation",NULL,"CMJ","MUDANJIANG","China"
"3560","Multi Taxi",NULL,"MTX","MULTITAXI","Mexico"
"3561","Multi-Aero",NULL,"WBR","WEBER","United States"
"3562","Multiflight",NULL,"MFT","YORKAIR",
"3563","Murmansk Aircompany",NULL,"MNZ","MURMAN AIR","Russia"
"3564","Murray Air",NULL,"MUA","MURRAY AIR","United States"
"3565","Musrata Air Transport",NULL,"MMR","MUSRATA AIR","Libya"
"3566","Mustique Airways",NULL,"MAW","MUSTIQUE","Barbados"
"3567","My Way Airlines",NULL,"MYW","FRANKY","Italy"
"3568","MyTravel Airways","VZ","MYT","KESTREL","United Kingdom"
"3569","Myanma Airways","UB","UBA","UNIONAIR","Myanmar"
"3570","Myanmar Airways International","8M","MMM","assignment postponed","Myanmar"
"3571","Myflug",NULL,"MYA","MYFLUG","Iceland"
"3572","Mytravel Airways",NULL,"VKG","VIKING","Denmark"
"3573","NEL Cargo",NULL,"NLG","NELCARGO","Ivory Coast"
"3574","NHT Lineas Aereas",NULL,"NHG","HELGA","Brazil"
"3575","NZ Warbirds Association",NULL,"WAR","WARBIRDS","New Zealand"
"3576","Nacoia Lda",NULL,"ANL","AIR NACOIA","Angola"
"3577","Nada Air Service",NULL,"NHZ","NADA AIR","Chad"
"3578","Compangnie Nationale Naganagani",NULL,"BFN",,"Burkina Faso"
"3579","Nahanni Air Services Ltd",NULL,"NAH","NAHANNI","Canada"
"3580","Nakheel Aviation",NULL,"NKL","NAKHEEL","United Arab Emirates"
"3581","Namibia Commerical Aviation",NULL,"MRE","MED RESCUE","Namibia"
"3582","Namibian Defence Force",NULL,"NDF","NAMIBIAN AIR FORCE","Namibia"
"3583","Nanjing Airlines",NULL,"CNJ","NINGHANG","China"
"3584","Nantucket Airlines","DV","ACK","ACK AIR","United States"
"3585","Nanyah Aviation",NULL,"NYA","NANYAH","Israel"
"3586","Napier Air Service Inc",NULL,"NAP","NAPIER","United States"
"3587","Nas Air",NULL,"NCM","AIR BANE","Angola"
"3588","Nas Air","P9",,,"Mali"
"3589","Nasair","UE","NAS","NASAIRWAYS","Eritrea"
"3590","Nashville Jet Charters",NULL,"NJC","NASHVILLE JET","United States"
"3591","Natalco Air Lines",NULL,"NCO","NATALCO","S"
"3592","Natioanl Air Traffic Controllers Association",NULL,"NTK","NATCA","United States"
"3593","National Air Charter",NULL,"NSR","NASAIR","Indonesia"
"3594","National Air Traffic Services",NULL,"RFI","SHERLOCK","United Kingdom"
"3595","National Airlines",NULL,"NAN","NATION AIR","United States"
"3596","National Airlines","N4","NCN",,"Chile"
"3597","National Airlines","N7","ROK","RED ROCK","United States"
"3598","National Airlines","NA","NAL","NATIONAL","United States"
"3599","National Airlines",NULL,"KUS","KUSWAG","South Africa"
"3600","National Airways Cameroon","9O",,,"Cameroon"
"3601","National Airways Corporation",NULL,"LFI","AEROMED","South Africa"
"3602","National Aviation Company",NULL,"GTY",,"Egypt"
"3603","National Aviation Consultants",NULL,"TNC","NATCOM","Canada"
"3604","National Express",NULL,"NXT","NATIONAL FREIGHT","United States"
"3605","National Grid",NULL,"GRD","GRID","United Kingdom"
"3606","National Jet Express",NULL,"JTE","JETEX","Australia"
"3607","National Jet Service",NULL,"AND","AIR INDIANA","United States"
"3608","National Jet Systems","NC","NJS","NATIONAL JET","Australia"
"3609","National Oceanic and Atmospheric Administration",NULL,"NAA","NOAA","United States"
"3610","National Overseas Airlines Company",NULL,"NOL","NAT AIRLINE","Egypt"
"3611","Nationale Luchtvaartschool",NULL,"NLS","PANDER","Netherlands"
"3612","Nations Air Express Inc",NULL,"NAE","NATIONS EXPRESS","United States"
"3613","Nationwide Airlines","CE","NTW","NATIONWIDE","South Africa"
"3614","Nationwide Airlines (Zambia)",NULL,"NWZ","ZAMNAT","Zambia"
"3615","Natural Environment Research Council",NULL,"EVM","SCIENCE","United Kingdom"
"3616","Natureair",NULL,"NRR","NATUREAIR","Costa Rica"
"3617","Naturelink Charter",NULL,"NRK","NATURELINK","South Africa"
"3618","Nauru Air Corporation","ON","RON","AIR NAURU","Nauru"
"3619","NAV CANADA",NULL,"NVC","NAV CAN","Canada"
"3620","Nav Flight Planning",NULL,"NAV","NAV DISPATCH","Czech Republic"
"3621","Navegacao Aerea De Portugal",NULL,"NVP",,"Portugal"
"3622","Navegacion Servicios Aereos Canarios SA",NULL,"NAY","NAYSA","Spain"
"3623","Navid",NULL,"IRI","NAVID","Iran"
"3624","Naviera Mexicana",NULL,"NVM","NAVIERA","Mexico"
"3625","Navigator Airlines",NULL,"NVL","NAVLINES","Armenia"
"3626","Navinc Airlines Services",NULL,"XNV",,"United States"
"3627","Navitaire","1N",,,"United States"
"3628","Navtech System Support",NULL,"XNS",,"Canada"
"3629","Nayzak Air Transport",NULL,"NZA",,"Libya"
"3630","State of Nebraska",NULL,"NEB","NEBRASKA","United States"
"3631","Necon Air",NULL,"NEC","NECON AIR","Nepal"
"3632","Nederlandse Kustwacht",NULL,"NCG","NETHERLANDS COASTGUARD","Netherlands"
"3633","Nefteyugansk Aviation Division",NULL,"NFT","NEFTEAVIA","Russia"
"3634","Neiltown Air",NULL,"NLA","NEILTOWN AIR","Canada"
"3635","Nelair Charters",NULL,"NLC","NELAIR","South Africa"
"3636","Nelson Aviation College",NULL,"CGE","COLLEGE","New Zealand"
"3637","Nepal Airlines","RA","RNA","ROYAL NEPAL","Nepal"
"3638","Neos","NO","NOS","MOONFLOWER","Italy"
"3639","Neosiam Airways",NULL,"TOX","SKY KINGDOM","Thailand"
"3640","Neric",NULL,"NSL","NERICAIR","United Kingdom"
"3641","NetJets","1I","EJA","EXECJET","United States"
"3642","Network Aviation Services",NULL,"NET","NETWORK","Nigeria"
"3643","New England Air Express",NULL,"NEZ","ENGAIR","United States"
"3644","New England Airlines","EJ","NEA","NEW ENGLAND","United States"
"3645","New Heights 291",NULL,"NHT","NEWHEIGHTS","South Africa"
"3646","New World Jet Corporation",NULL,"NWD","NEW WORLD","United States"
"3647","New York Helicopter",NULL,"NYH","NEW YORK","United States"
"3648","New York State Police",NULL,"GRY","GRAY RIDER","United States"
"3649","New Zealand Air Defence Force",NULL,"KRC","KIWI RESCUE","New Zealand"
"3650","Newair",NULL,"HVA","HAVEN-AIR","United States"
"3651","Newfoundland Labrador Air Transport",NULL,"NLT","NALAIR","Canada"
"3652","NextJet","2N","NTJ","NEXTJET","Sweden"
"3653","Nextflight Aviation",NULL,"NXF","NEXTFLIGHT","United States"
"3654","Nexus Aviation",NULL,"NXS","NEXUS AVIATION","Nigeria"
"3655","Nicaraguense De Aviacion",NULL,"NIS","NICA","Nicaragua"
"3656","Nicon Airways",NULL,"NCN","NICON AIRWAYS","Nigeria"
"3657","Nigeria Airways",NULL,"NGA","NIGERIA","Nigeria"
"3658","Nigerian Air Force",NULL,"NGR","NIGERIAN AIRFORCE","Nigeria"
"3659","Nigerian Global",NULL,"NGX","AIR GLOBAL","Nigeria"
"3660","Night Express",NULL,"EXT","EXECUTIVE","Germany"
"3661","Niki","HG","NLY","FLYNIKI","Austria"
"3662","Nikolaev-Air",NULL,"NKV","AIR NIKOLAEV","Ukraine"
"3663","Nile Safaris Aviation",NULL,"NSA","NILE SAFARIS","Sudan"
"3664","Nile Valley Aviation Company",NULL,"NVA",,"Egypt"
"3665","Nile Wings Aviation Services",NULL,"NLW","NILE WINGS","Sudan"
"3666","Nimbus Aviation",NULL,"NBS","NIMBUS","United Kingdom"
"3667","Nippon Cargo Airlines","KZ","NCA","NIPPON CARGO","Japan"
"3668","Nizhnevartovskavia",NULL,"NVK","VARTOSKAVIA","Russia"
"3669","Search and Rescue 202",NULL,"SRG",,"United Kingdom"
"3670","Search and Rescue 22",NULL,"SRD",,"United Kingdom"
"3671","No. 32 (The Royal) Squadron RAF",NULL,"NOH","NORTHOLT","United Kingdom"
"3672","84 Squadron Royal Air Force @ RAF Akrotiri",NULL,"AKG","GRIFTER","United Kingdom"
"3673","Nobil Air",NULL,"NBL","NOBIL AIR","Moldova"
"3674","Nok Air","DD","NOK","NOK AIR","Thailand"
"3675","Nolinor Aviation",NULL,"NRL","NOLINOR","Canada"
"3676","Nomad Aviation",NULL,"NMD","NOMAD AIR","Namibia"
"3677","Norcopter",NULL,"NOC",,"Norway"
"3678","Nord-Flyg",NULL,"NEF","NORDEX","Sweden"
"3679","Nordeste Linhas Aereas Regionais","JH","NES","NORDESTE","Brazil"
"3680","Nordic Regional","6N","NRD","NORTH RIDER","Sweden"
"3681","Nordic Solutions",NULL,"NVD","NORDVIND","Lithuania"
"3682","Nordstree (Australia)",NULL,"NDS",,"Australia"
"3683","Norestair",NULL,"NRT","NORESTAIR","Spain"
"3684","Norfolk County Flight College",NULL,"NCF","COUNTY","United Kingdom"
"3685","Norontair",NULL,"NOA","NORONTAIR","Canada"
"3686","Norrlandsflyg",NULL,"HMF","LIFEGUARD SWEDEN","Sweden"
"3687","Norse Air Charter",NULL,"NRX","NORSE AIR","South Africa"
"3688","Norsk Flyrjeneste",NULL,"NIR","NORSEMAN","Norway"
"3689","Norsk Helikopter",NULL,"NOR","NORSKE","Norway"
"3690","Norsk Luftambulanse",NULL,"DOC","HELIDOC","Norway"
"3691","Nortavia",NULL,"RTV","TIC-TAC","Portugal"
"3692","North Adria Aviation",NULL,"NAI","NORTH-ADRIA","Croatia"
"3693","North American Airlines",NULL,"NTM","NORTHAM","Canada"
"3694","North American Charters",NULL,"HMR","HAMMER","Canada"
"3695","North American Jet Charter Group",NULL,"NAJ","JET GROUP","United States"
"3696","North Atlantic Air Inc",NULL,"NAT","MASS AIR","United States"
"3697","North Atlantic Cargo",NULL,"NFC","NORTH ATLANTIC","Norway"
